times,day,time,temp,hr
613,12/22/2022,1:31:41,19.1,93
614,12/22/2022,1:32:13,19.1,93
615,12/22/2022,1:32:45,19.2,93
616,12/22/2022,1:33:17,19.1,93
617,12/22/2022,1:33:48,19.1,93
618,12/22/2022,1:34:22,19.1,93
619,12/22/2022,1:34:53,19.1,93
620,12/22/2022,1:35:25,19.2,93
621,12/22/2022,1:35:56,19.1,93
622,12/22/2022,1:36:29,19.2,93
623,12/22/2022,1:37:02,19.1,93
624,12/22/2022,1:37:34,19.1,93
625,12/22/2022,1:38:05,19.1,93
626,12/22/2022,1:38:38,19.1,93
627,12/22/2022,1:39:10,19.1,93
628,12/22/2022,1:39:42,19.1,93
629,12/22/2022,1:40:13,19.1,93
630,12/22/2022,1:40:46,19.1,93
631,12/22/2022,1:41:18,19.1,93
632,12/22/2022,1:41:49,19.1,93
633,12/22/2022,1:42:22,19.1,93
634,12/22/2022,1:42:53,19.1,93
635,12/22/2022,1:43:26,19.1,93
636,12/22/2022,1:43:57,19.1,93
637,12/22/2022,1:44:30,19.1,93
638,12/22/2022,1:45:01,19.1,93
639,12/22/2022,1:45:33,19.1,93
640,12/22/2022,1:46:04,19.1,93
641,12/22/2022,1:46:36,19.1,93
642,12/22/2022,1:47:07,19.1,93
643,12/22/2022,1:47:40,19.1,93
644,12/22/2022,1:48:11,19.1,93
645,12/22/2022,1:48:44,19.1,93
646,12/22/2022,1:49:16,19.1,93
647,12/22/2022,1:49:47,19.1,93
648,12/22/2022,1:50:19,19.1,93
649,12/22/2022,1:50:50,19.1,93
650,12/22/2022,1:51:23,19.1,93
651,12/22/2022,1:51:55,19.1,93
652,12/22/2022,1:52:27,19.1,93
653,12/22/2022,1:53:00,19.1,93
654,12/22/2022,1:53:31,19.1,93
655,12/22/2022,1:54:03,19.1,93
656,12/22/2022,1:54:34,19.1,93
657,12/22/2022,1:55:07,19.1,93
658,12/22/2022,1:55:38,19.1,93
659,12/22/2022,1:56:10,19.1,93
660,12/22/2022,1:56:41,19.1,93
661,12/22/2022,1:57:14,19.1,93
662,12/22/2022,1:57:46,19.1,93
663,12/22/2022,1:58:17,19.1,93
664,12/22/2022,1:58:50,19.1,93
665,12/22/2022,1:59:21,19.1,93
